scan	depth	temp	conductivity	density	salinity	time	turbidity	cdom	chlor_a	ox_sat	lat	long	flag
69230	6.599	19.7531	4.764262	1024.8382	34.9772	736619887	1.558	0	0.5127	7.42995	34.18744	-77.75606	0
69231	6.605	19.7528	4.764268	1024.8386	34.9775	736619887	1.558	0	0.48829	7.42999	34.18744	-77.75606	0
69232	6.617	19.7527	4.764249	1024.8386	34.9774	736619887	1.555	0	0.47303	7.43	34.18744	-77.75606	0
69233	6.63	19.7528	4.764285	1024.8388	34.9777	736619887	1.547	0	0.46998	7.42998	34.18744	-77.75606	0
69234	6.632	19.7526	4.764275	1024.8389	34.9777	736619887	1.575	0	0.49287	7.43	34.18744	-77.75606	0
69235	6.639	19.7524	4.764249	1024.8389	34.9776	736619888	1.572	0	0.4654	7.43003	34.18738	-77.75606	0
69236	6.663	19.7519	4.764199	1024.8392	34.9776	736619888	1.564	0	0.45777	7.4301	34.1874	-77.75606	0
69237	6.678	19.751	4.764093	1024.8394	34.9775	736619888	1.534	0	0.48295	7.43022	34.1874	-77.75606	0
69238	6.688	19.7499	4.764001	1024.8399	34.9777	736619888	1.541	0	0.47837	7.43037	34.1874	-77.75606	0
69239	6.709	19.7487	4.7639	1024.8404	34.9779	736619888	1.556	0	0.486	7.43053	34.1874	-77.75606	0
69240	6.733	19.7478	4.763785	1024.8405	34.9776	736619888	1.556	0	0.46693	7.43066	34.1874	-77.75606	0
69241	6.749	19.7473	4.763725	1024.8407	34.9776	736619889	1.589	0	0.48295	7.43073	34.18734	-77.75606	0
69242	6.769	19.7469	4.763649	1024.8406	34.9772	736619889	1.562	0	0.50355	7.4308	34.18738	-77.75606	0
69243	6.792	19.7466	4.763636	1024.8409	34.9774	736619889	1.52	0	0.48447	7.43083	34.18738	-77.75606	0
69244	6.811	19.7464	4.76361	1024.841	34.9773	736619889	1.514	0	0.47456	7.43086	34.18738	-77.75606	0
69245	6.821	19.7465	4.763613	1024.841	34.9773	736619889	1.52	0	0.47074	7.43085	34.18738	-77.75606	0
69246	6.83	19.7464	4.763633	1024.8413	34.9776	736619889	1.514	0	0.48753	7.43086	34.18738	-77.75606	0
69247	6.848	19.7463	4.763573	1024.8411	34.9771	736619889	1.543	0	0.49821	7.43089	34.18738	-77.75606	0
69248	6.863	19.746	4.763569	1024.8414	34.9774	736619889	1.558	0	0.48829	7.43092	34.18738	-77.75606	0
69249	6.88	19.7459	4.763543	1024.8413	34.9772	736619890	1.543	0	0.48219	7.43093	34.18732	-77.75608	0
69250	6.892	19.7457	4.763526	1024.8415	34.9772	736619890	1.568	0	0.48524	7.43096	34.18732	-77.75608	0
69251	6.91	19.7456	4.76355	1024.8418	34.9775	736619890	1.52	0	0.48905	7.43097	34.18736	-77.75608	0
69252	6.923	19.7454	4.76353	1024.8419	34.9775	736619890	1.511	0	0.49821	7.43099	34.18736	-77.75608	0
69253	6.949	19.7452	4.763512	1024.842	34.9775	736619890	1.556	0	0.47303	7.43102	34.18736	-77.75608	0
69254	6.957	19.7452	4.7635	1024.842	34.9774	736619890	1.541	0	0.4799	7.43103	34.18736	-77.75608	0
69255	6.967	19.745	4.763537	1024.8425	34.9779	736619890	1.564	0	0.48905	7.43103	34.18736	-77.75608	0
69256	6.985	19.7451	4.763496	1024.8422	34.9774	736619890	1.543	0	0.48066	7.43104	34.18736	-77.75608	0
69257	6.993	19.7448	4.763487	1024.8424	34.9776	736619890	1.539	0	0.51041	7.43107	34.18736	-77.75608	0
69258	7.004	19.7448	4.763467	1024.8424	34.9775	736619891	1.566	0	0.50278	7.43108	34.1873	-77.75608	0
69259	7.003	19.7445	4.763458	1024.8425	34.9776	736619891	1.575	0	0.49363	7.43111	34.18732	-77.75608	0
69260	7.019	19.7445	4.763481	1024.8428	34.9778	736619891	1.579	0	0.48753	7.4311	34.18732	-77.75608	0
69261	7.021	19.7444	4.763451	1024.8427	34.9777	736619891	1.566	0	0.48753	7.43113	34.18732	-77.75608	0
69262	7.032	19.7443	4.763464	1024.8429	34.9778	736619891	1.535	0	0.49821	7.43113	34.18732	-77.75608	0
69263	7.038	19.7443	4.763458	1024.8429	34.9778	736619891	1.568	0	0.48676	7.43113	34.18732	-77.75608	0
69264	7.048	19.7441	4.763414	1024.8428	34.9775	736619891	1.558	0	0.5066	7.43116	34.18732	-77.75608	0
69265	7.063	19.7439	4.76342	1024.8432	34.9778	736619891	1.556	0	0.50202	7.43119	34.18732	-77.75608	0
69266	7.085	19.7437	4.763391	1024.8432	34.9777	736619892	1.566	0	0.49592	7.43121	34.18728	-77.7561	0
69267	7.09	19.7436	4.763388	1024.8433	34.9778	736619892	1.579	0	0.50278	7.43123	34.18728	-77.7561	0
69268	7.104	19.7434	4.76341	1024.8437	34.9781	736619892	1.564	0	0.48981	7.43124	34.1873	-77.7561	0
69269	7.107	19.7432	4.763366	1024.8436	34.9779	736619892	1.629	0	0.4921	7.43127	34.1873	-77.7561	0
69270	7.121	19.7433	4.763334	1024.8434	34.9776	736619892	1.568	0	0.53178	7.43128	34.1873	-77.7561	0
69271	7.119	19.7431	4.763355	1024.8437	34.9779	736619892	1.534	0	0.51957	7.43129	34.1873	-77.7561	0
69272	7.132	19.743	4.763385	1024.844	34.9783	736619892	1.56	0	0.53483	7.43129	34.1873	-77.7561	0
69273	7.154	19.743	4.763343	1024.8438	34.9779	736619892	1.593	0	0.53788	7.4313	34.1873	-77.7561	0
69274	7.152	19.743	4.763336	1024.8438	34.9778	736619892	1.572	0	0.52262	7.43131	34.1873	-77.7561	0
69275	7.177	19.7427	4.763392	1024.8445	34.9785	736619893	1.564	0	0.53483	7.43132	34.18724	-77.7561	0
69276	7.19	19.7425	4.763334	1024.8444	34.9782	736619893	1.564	0	0.5211	7.43136	34.18728	-77.7561	0
69277	7.2	19.7425	4.763359	1024.8445	34.9784	736619893	1.56	0	0.49897	7.43135	34.18728	-77.7561	0
69278	7.211	19.7425	4.763339	1024.8445	34.9783	736619893	1.574	0	0.51423	7.43136	34.18728	-77.7561	0
69279	7.232	19.7425	4.763293	1024.8443	34.9779	736619893	1.543	0	0.50355	7.43138	34.18728	-77.7561	0
69280	7.238	19.7424	4.763302	1024.8444	34.978	736619893	1.568	0	0.51652	7.43138	34.18728	-77.7561	0
69281	7.241	19.7422	4.7633	1024.8446	34.9781	736619894	1.556	0	0.54322	7.4314	34.18722	-77.75612	0
69282	7.248	19.7418	4.76327	1024.8448	34.9782	736619894	1.549	0	0.51194	7.43145	34.18726	-77.75612	0
69283	7.255	19.7415	4.763264	1024.8451	34.9785	736619894	1.581	0	0.49821	7.43149	34.18726	-77.75612	0
69284	7.266	19.7414	4.763229	1024.845	34.9782	736619894	1.556	0	0.51957	7.4315	34.18726	-77.75612	0
69285	7.267	19.7414	4.763214	1024.8449	34.9781	736619894	1.52	0	0.51652	7.43151	34.18726	-77.75612	0
69286	7.278	19.7408	4.763191	1024.8453	34.9784	736619894	1.516	0	0.51423	7.43158	34.18726	-77.75612	0
69287	7.284	19.7402	4.763125	1024.8455	34.9783	736619894	1.535	0	0.52338	7.43166	34.18726	-77.75612	0
69288	7.291	19.7401	4.763106	1024.8455	34.9783	736619894	1.537	0	0.52873	7.43168	34.18726	-77.75612	0
69289	7.301	19.7396	4.763077	1024.8458	34.9784	736619894	1.522	0	0.53407	7.43174	34.18726	-77.75612	0
69290	7.3	19.7392	4.762988	1024.8456	34.9781	736619895	1.534	0	0.51423	7.43182	34.1872	-77.75612	0
69291	7.308	19.7388	4.763	1024.846	34.9785	736619895	1.555	0	0.50355	7.43185	34.18724	-77.75612	0
69292	7.319	19.7387	4.762947	1024.8459	34.9781	736619895	1.568	0	0.50507	7.43188	34.18724	-77.75612	0
69293	7.328	19.7389	4.76301	1024.8462	34.9785	736619895	1.558	0	0.50965	7.43184	34.18724	-77.75612	0
69294	7.338	19.7386	4.762962	1024.8461	34.9783	736619895	1.539	0	0.49821	7.43188	34.18724	-77.75612	0
69295	7.344	19.7383	4.762922	1024.8462	34.9783	736619895	1.596	0	0.50736	7.43193	34.18724	-77.75612	0
69296	7.353	19.7382	4.762915	1024.8463	34.9783	736619895	1.547	0	0.52796	7.43194	34.18724	-77.75612	0
69297	7.374	19.7382	4.762896	1024.8463	34.9781	736619895	1.562	0	0.51957	7.43195	34.18724	-77.75612	0
69298	7.378	19.738	4.762898	1024.8465	34.9783	736619896	1.555	0	0.5127	7.43197	34.18718	-77.75612	0
69299	7.383	19.7379	4.762892	1024.8465	34.9783	736619896	1.524	0	0.50126	7.43198	34.1872	-77.75614	0
69300	7.404	19.738	4.762892	1024.8465	34.9783	736619896	1.577	0	0.50813	7.43197	34.1872	-77.75614	0
69301	7.422	19.7381	4.762905	1024.8466	34.9783	736619896	1.587	0	0.50584	7.43196	34.1872	-77.75614	0
69302	7.437	19.7381	4.762892	1024.8466	34.9782	736619896	1.566	0	0.51118	7.43197	34.1872	-77.75614	0
69303	7.446	19.738	4.762919	1024.8468	34.9784	736619896	1.566	0	0.50355	7.43196	34.1872	-77.75614	0
69304	7.456	19.738	4.762937	1024.8471	34.9786	736619896	1.532	0	0.50431	7.43196	34.1872	-77.75614	0
69305	7.47	19.7378	4.762871	1024.8469	34.9782	736619896	1.518	0	0.53101	7.432	34.1872	-77.75614	0
69306	7.482	19.7377	4.76288	1024.8471	34.9784	736619897	1.528	0	0.51423	7.43201	34.18714	-77.75614	0
69307	7.483	19.7377	4.762889	1024.8471	34.9784	736619897	1.522	0	0.53254	7.432	34.18714	-77.75614	0
69308	7.501	19.7377	4.762879	1024.8471	34.9784	736619897	1.555	0	0.5417	7.43201	34.18718	-77.75616	0
69309	7.511	19.7378	4.76287	1024.847	34.9782	736619897	1.539	0	0.55009	7.43201	34.18718	-77.75616	0
69310	7.517	19.7376	4.762855	1024.8471	34.9783	736619897	1.539	0	0.56687	7.43203	34.18718	-77.75616	0
69311	7.52	19.7374	4.762844	1024.8472	34.9783	736619897	1.547	0	0.53559	7.43205	34.18718	-77.75616	0
69312	7.53	19.7374	4.762862	1024.8474	34.9784	736619897	1.562	0	0.52949	7.43204	34.18718	-77.75616	0
69313	7.525	19.7375	4.762854	1024.8472	34.9783	736619898	1.551	0	0.52338	7.43204	34.18712	-77.75616	0
69314	7.541	19.7376	4.762848	1024.8472	34.9782	736619898	1.514	0	0.52949	7.43203	34.18716	-77.75616	0
69315	7.545	19.7375	4.762862	1024.8473	34.9783	736619898	1.537	0	0.50202	7.43203	34.18716	-77.75616	0
69316	7.552	19.7374	4.762867	1024.8475	34.9785	736619898	1.549	0	0.51728	7.43205	34.18716	-77.75616	0
69317	7.561	19.7375	4.762873	1024.8475	34.9784	736619898	1.566	0	0.53483	7.43203	34.18716	-77.75616	0
69318	7.571	19.7374	4.762912	1024.8479	34.9788	736619898	1.568	0	0.52949	7.43203	34.18716	-77.75616	0
69319	7.59	19.7376	4.762875	1024.8476	34.9784	736619898	1.558	0	0.53254	7.43202	34.18716	-77.75616	0
69320	7.604	19.7376	4.762903	1024.8478	34.9786	736619898	1.568	0	0.52567	7.43201	34.18716	-77.75616	0
69321	7.608	19.7376	4.762924	1024.8479	34.9787	736619899	1.553	0	0.52338	7.432	34.1871	-77.75616	0
69322	7.622	19.7376	4.762892	1024.8478	34.9785	736619899	1.562	0	0.53254	7.43202	34.1871	-77.75616	0
69323	7.626	19.7374	4.762858	1024.8478	34.9784	736619899	1.579	0	0.53407	7.43205	34.18714	-77.75618	0
69324	7.631	19.7372	4.762864	1024.848	34.9786	736619899	1.56	0	0.51575	7.43207	34.18714	-77.75618	0
69325	7.649	19.7369	4.762806	1024.848	34.9784	736619899	1.526	0	0.51957	7.43212	34.18714	-77.75618	0
69326	7.658	19.7368	4.762797	1024.8481	34.9784	736619899	1.549	0	0.50507	7.43213	34.18714	-77.75618	0
69327	7.665	19.7363	4.762733	1024.8481	34.9783	736619899	1.543	0	0.50584	7.4322	34.18714	-77.75618	0
69328	7.668	19.736	4.762673	1024.848	34.978	736619899	1.553	0	0.50889	7.43226	34.18714	-77.75618	0
69329	7.681	19.7357	4.762619	1024.848	34.9778	736619899	1.528	0	0.49516	7.4323	34.18714	-77.75618	0
69330	7.695	19.7355	4.762616	1024.8482	34.9779	736619900	1.555	0	0.486	7.43232	34.18708	-77.75618	0
69331	7.692	19.7353	4.762562	1024.848	34.9776	736619900	1.564	0	0.4921	7.43236	34.18712	-77.7562	0
69332	7.7	19.7355	4.76259	1024.8481	34.9778	736619900	1.555	0	0.49821	7.43234	34.18712	-77.7562	0
69333	7.709	19.7355	4.762553	1024.8479	34.9775	736619900	1.539	0	0.49134	7.43235	34.18712	-77.7562	0
69334	7.714	19.7356	4.762585	1024.848	34.9776	736619900	1.535	0	0.50965	7.43233	34.18712	-77.7562	0
69335	7.724	19.7357	4.762609	1024.8482	34.9777	736619900	1.551	0	0.5005	7.43231	34.18712	-77.7562	0
69336	7.725	19.7357	4.762586	1024.848	34.9775	736619900	1.539	0	0.49668	7.43232	34.18712	-77.7562	0
69337	7.733	19.7358	4.762588	1024.8479	34.9775	736619900	1.52	0	0.48524	7.43231	34.18712	-77.7562	0
69338	7.735	19.736	4.762604	1024.8479	34.9774	736619901	1.52	0	0.51118	7.43228	34.18706	-77.7562	0
69339	7.738	19.7362	4.762651	1024.848	34.9776	736619901	1.541	0	0.50813	7.43224	34.18706	-77.7562	0
69340	7.755	19.7365	4.762686	1024.848	34.9777	736619901	1.524	0	0.49744	7.4322	34.1871	-77.7562	0
69341	7.767	19.7363	4.762689	1024.8483	34.9779	736619901	1.541	0	0.48753	7.43222	34.1871	-77.7562	0
69342	7.768	19.736	4.762664	1024.8484	34.9779	736619901	1.587	0	0.48676	7.43226	34.1871	-77.7562	0
69343	7.771	19.7359	4.762623	1024.8482	34.9776	736619901	1.581	0	0.49897	7.43228	34.1871	-77.7562	0
69344	7.771	19.7355	4.762562	1024.8482	34.9775	736619901	1.545	0	0.51347	7.43235	34.1871	-77.7562	0
69345	7.773	19.7352	4.762517	1024.8482	34.9774	736619901	1.53	0	0.53712	7.43239	34.1871	-77.7562	0
69346	7.777	19.735	4.762492	1024.8482	34.9773	736619902	1.514	0	0.50813	7.43242	34.18704	-77.7562	0
69347	7.772	19.7348	4.762467	1024.8483	34.9773	736619902	1.539	0	0.49897	7.43245	34.18704	-77.7562	0
69348	7.779	19.7347	4.762441	1024.8482	34.9771	736619902	1.604	0	0.49973	7.43247	34.18706	-77.75622	0
69349	7.782	19.7344	4.762448	1024.8485	34.9774	736619902	1.541	0	0.53101	7.4325	34.18706	-77.75622	0
69350	7.783	19.7344	4.762445	1024.8485	34.9774	736619902	1.551	0	0.55772	7.4325	34.18706	-77.75622	0
69351	7.785	19.7343	4.762362	1024.8481	34.9768	736619902	1.513	0	0.51499	7.43254	34.18706	-77.75622	0
69352	7.788	19.7343	4.762445	1024.8486	34.9775	736619902	1.541	0	0.5005	7.43251	34.18706	-77.75622	0
69353	7.799	19.7342	4.762432	1024.8486	34.9774	736619902	1.511	0	0.48676	7.43252	34.18706	-77.75622	0
69354	7.805	19.7342	4.762451	1024.8488	34.9776	736619902	1.545	0	0.49516	7.43251	34.18706	-77.75622	0
69355	7.818	19.7344	4.762464	1024.8488	34.9776	736619903	1.53	0	0.50431	7.4325	34.187	-77.75622	0
69356	7.822	19.7343	4.762459	1024.8488	34.9776	736619903	1.535	0	0.49744	7.4325	34.18704	-77.75624	0
69357	7.822	19.7344	4.762448	1024.8487	34.9775	736619903	1.551	0	0.49058	7.4325	34.18704	-77.75624	0
69358	7.829	19.7342	4.762482	1024.8491	34.9779	736619903	1.52	0	0.50584	7.43251	34.18704	-77.75624	0
69359	7.833	19.7343	4.762501	1024.8491	34.9779	736619903	1.535	0	0.49897	7.43249	34.18704	-77.75624	0
69360	7.839	19.7341	4.762464	1024.8491	34.9778	736619903	1.537	0	0.52186	7.43252	34.18704	-77.75624	0
69361	7.841	19.7342	4.762489	1024.8492	34.978	736619904	1.516	0	0.51347	7.43251	34.18698	-77.75624	0
69362	7.847	19.7341	4.762505	1024.8495	34.9782	736619904	1.528	0	0.5066	7.43251	34.18702	-77.75624	0
69363	7.846	19.734	4.762521	1024.8496	34.9783	736619904	1.528	0	0.5005	7.43251	34.18702	-77.75624	0
69364	7.849	19.734	4.762521	1024.8496	34.9783	736619904	1.513	0	0.51652	7.43251	34.18702	-77.75624	0
69365	7.856	19.7339	4.762543	1024.8499	34.9786	736619904	1.537	0	0.53864	7.43252	34.18702	-77.75624	0
69366	7.861	19.7338	4.762495	1024.8496	34.9783	736619904	1.545	0	0.53712	7.43254	34.18702	-77.75624	0
69367	7.864	19.7338	4.762515	1024.8498	34.9785	736619904	1.539	0	0.52033	7.43254	34.18702	-77.75624	0
69368	7.874	19.7335	4.762493	1024.85	34.9785	736619904	1.547	0	0.5333	7.43257	34.18702	-77.75624	0
69369	7.877	19.7332	4.762517	1024.8504	34.979	736619905	1.579	0	0.52567	7.43259	34.18696	-77.75624	0
69370	7.888	19.7331	4.762464	1024.8502	34.9786	736619905	1.566	0	0.54322	7.43263	34.18696	-77.75624	0
69371	7.885	19.733	4.762438	1024.8501	34.9785	736619905	1.555	0	0.53101	7.43264	34.18698	-77.75626	0
69372	7.899	19.733	4.762451	1024.8503	34.9786	736619905	1.518	0	0.52873	7.43264	34.18698	-77.75626	0
69373	7.9	19.733	4.762457	1024.8503	34.9786	736619905	1.52	0	0.51728	7.43264	34.18698	-77.75626	0
69374	7.905	19.7329	4.762461	1024.8504	34.9787	736619905	1.528	0	0.50813	7.43264	34.18698	-77.75626	0
69375	7.908	19.7328	4.762327	1024.8497	34.9777	736619905	1.543	0	0.51957	7.4327	34.18698	-77.75626	0
69376	7.906	19.7326	4.762452	1024.8507	34.979	736619905	1.532	0	0.53483	7.43268	34.18698	-77.75626	0
69377	7.925	19.7327	4.762434	1024.8506	34.9787	736619905	1.513	0	0.5539	7.43268	34.18698	-77.75626	0
69378	7.926	19.7324	4.762391	1024.8505	34.9786	736619906	1.572	0	0.55467	7.43272	34.18694	-77.75626	0
69379	7.928	19.7324	4.762372	1024.8505	34.9785	736619906	1.566	0	0.55772	7.43273	34.18696	-77.75626	0
69380	7.928	19.7323	4.762381	1024.8506	34.9786	736619906	1.581	0	0.5684	7.43274	34.18696	-77.75626	0
69381	7.938	19.7321	4.762406	1024.851	34.979	736619906	1.553	0	0.54551	7.43275	34.18696	-77.75626	0
69382	7.938	19.732	4.762394	1024.851	34.979	736619906	1.535	0	0.54551	7.43276	34.18696	-77.75626	0
69383	7.938	19.732	4.762373	1024.8509	34.9788	736619906	1.553	0	0.589	7.43277	34.18696	-77.75626	0
69384	7.95	19.7319	4.762406	1024.8512	34.9791	736619906	1.541	0	0.54246	7.43276	34.18696	-77.75626	0
69385	7.945	19.7318	4.762394	1024.8512	34.9791	736619906	1.545	0	0.52338	7.43278	34.18696	-77.75626	0
69386	7.949	19.7315	4.762381	1024.8514	34.9793	736619907	1.526	0	0.54093	7.43282	34.18692	-77.75628	0
69387	7.95	19.7312	4.762342	1024.8514	34.9792	736619907	1.518	0	0.56458	7.43286	34.18692	-77.75628	0
69388	7.953	19.731	4.762314	1024.8515	34.9792	736619907	1.575	0	0.53712	7.43289	34.18694	-77.75628	0
69389	7.96	19.7309	4.762308	1024.8515	34.9791	736619907	1.617	0	0.51728	7.4329	34.18694	-77.75628	0
69390	7.959	19.731	4.76233	1024.8515	34.9792	736619907	1.589	0	0.53483	7.43288	34.18694	-77.75628	0
69391	7.964	19.7309	4.762321	1024.8517	34.9793	736619907	1.572	0	0.52949	7.4329	34.18694	-77.75628	0
69392	7.967	19.7308	4.762318	1024.8517	34.9793	736619907	1.545	0	0.53635	7.43291	34.18694	-77.75628	0
69393	7.976	19.7308	4.76233	1024.8518	34.9794	736619907	1.532	0	0.5333	7.4329	34.18694	-77.75628	0
69394	7.972	19.7305	4.762308	1024.8519	34.9795	736619908	1.528	0	0.53483	7.43294	34.18688	-77.7563	0
69395	7.981	19.7306	4.762324	1024.852	34.9796	736619908	1.513	0	0.52491	7.43293	34.18688	-77.7563	0
69396	7.982	19.7302	4.762297	1024.8522	34.9797	736619908	1.514	0	0.51957	7.43298	34.18692	-77.7563	0
69397	7.987	19.7303	4.76228	1024.852	34.9794	736619908	1.509	0	0.5211	7.43297	34.18692	-77.7563	0
69398	7.999	19.7302	4.762289	1024.8522	34.9795	736619908	1.518	0	0.5272	7.43298	34.18692	-77.7563	0
69399	8.002	19.7302	4.762311	1024.8523	34.9797	736619908	1.528	0	0.52873	7.43297	34.18692	-77.7563	0
69400	8.016	19.7302	4.762288	1024.8522	34.9795	736619908	1.526	0	0.53254	7.43298	34.18692	-77.7563	0
69401	8.017	19.7301	4.762282	1024.8523	34.9796	736619909	1.528	0	0.53025	7.43299	34.18686	-77.75632	0
69402	8.03	19.7304	4.762266	1024.852	34.9792	736619909	1.537	0	0.53559	7.43297	34.1869	-77.7563	0
69403	8.035	19.7305	4.762254	1024.8519	34.9791	736619909	1.535	0	0.51957	7.43297	34.1869	-77.7563	0
69404	8.039	19.7303	4.762305	1024.8523	34.9796	736619909	1.56	0	0.52415	7.43296	34.1869	-77.7563	0
69405	8.05	19.7304	4.762292	1024.8522	34.9794	736619909	1.553	0	0.52262	7.43296	34.1869	-77.7563	0
69406	8.059	19.7305	4.762296	1024.8522	34.9794	736619909	1.526	0	0.51499	7.43295	34.1869	-77.7563	0
69407	8.077	19.7306	4.762337	1024.8524	34.9796	736619909	1.549	0	0.5211	7.43292	34.1869	-77.7563	0
69408	8.08	19.7305	4.762318	1024.8524	34.9795	736619909	1.595	0	0.5211	7.43294	34.1869	-77.7563	0
69409	8.097	19.7305	4.762327	1024.8525	34.9796	736619910	1.579	0	0.52644	7.43293	34.18684	-77.75634	0
69410	8.118	19.7305	4.762314	1024.8526	34.9795	736619910	1.549	0	0.5211	7.43295	34.18684	-77.75634	0
69411	8.137	19.7305	4.762305	1024.8526	34.9794	736619910	1.562	0	0.53025	7.43295	34.18688	-77.75632	0
69412	8.163	19.7304	4.76227	1024.8525	34.9792	736619910	1.56	0	0.52949	7.43297	34.18688	-77.75632	0
69413	8.184	19.7304	4.762291	1024.8528	34.9794	736619910	1.581	0	0.53788	7.43297	34.18688	-77.75632	0
69414	8.196	19.7303	4.762292	1024.8529	34.9794	736619910	1.564	0	0.54322	7.43297	34.18688	-77.75632	0
69415	8.219	19.7302	4.762308	1024.8532	34.9797	736619910	1.551	0	0.56916	7.43298	34.18688	-77.75632	0
69416	8.231	19.7299	4.762276	1024.8534	34.9797	736619910	1.577	0	0.55848	7.43302	34.18688	-77.75632	0
69417	8.248	19.7299	4.762221	1024.8531	34.9792	736619911	1.539	0	0.54856	7.43304	34.18682	-77.75636	0
69418	8.266	19.7299	4.762258	1024.8533	34.9794	736619911	1.545	0	0.53864	7.43302	34.18682	-77.75636	0
69419	8.286	19.73	4.762306	1024.8536	34.9797	736619911	1.53	0	0.53864	7.43299	34.18684	-77.75634	0
69420	8.302	19.73	4.762318	1024.8538	34.9798	736619911	1.516	0	0.52186	7.43299	34.18684	-77.75634	0
69421	8.312	19.7302	4.762306	1024.8536	34.9796	736619911	1.608	0	0.51347	7.43298	34.18684	-77.75634	0
69422	8.314	19.7298	4.762321	1024.8541	34.9801	736619911	1.612	0	0.53483	7.43301	34.18684	-77.75634	0
69423	8.336	19.7295	4.762304	1024.8543	34.9802	736619911	1.574	0	0.55009	7.43305	34.18684	-77.75634	0
69424	8.338	19.7292	4.762276	1024.8544	34.9802	736619911	1.575	0	0.58137	7.43309	34.18684	-77.75634	0
69425	8.351	19.729	4.762276	1024.8547	34.9804	736619911	1.549	0	0.5478	7.43311	34.18684	-77.75634	0
69426	8.362	19.7288	4.76226	1024.8547	34.9803	736619912	1.524	0	0.5417	7.43313	34.1868	-77.75636	0
69427	8.373	19.7288	4.762242	1024.8547	34.9802	736619912	1.511	0	0.54856	7.43314	34.18682	-77.75636	0
69428	8.387	19.7287	4.762245	1024.8549	34.9803	736619912	1.534	0	0.5478	7.43315	34.18682	-77.75636	0
69429	8.393	19.7285	4.762235	1024.855	34.9804	736619912	1.581	0	0.53483	7.43317	34.18682	-77.75636	0
69430	8.399	19.7287	4.76224	1024.8549	34.9803	736619912	1.553	0	0.54932	7.43315	34.18682	-77.75636	0
69431	8.412	19.7288	4.762248	1024.8549	34.9802	736619912	1.558	0	0.55238	7.43314	34.18682	-77.75636	0
69432	8.418	19.7288	4.762277	1024.8551	34.9805	736619912	1.551	0	0.54322	7.43313	34.18682	-77.75636	0
69433	8.427	19.729	4.76229	1024.855	34.9804	736619912	1.589	0	0.55238	7.43311	34.18682	-77.75636	0
69434	8.444	19.729	4.762279	1024.8551	34.9804	736619913	1.532	0	0.57527	7.43311	34.18678	-77.75638	0
69435	8.456	19.7289	4.762245	1024.855	34.9802	736619913	1.482	0	0.54704	7.43314	34.18678	-77.75638	0
69436	8.471	19.7287	4.762277	1024.8554	34.9805	736619913	1.52	0	0.53559	7.43314	34.1868	-77.75638	0
69437	8.486	19.7286	4.762228	1024.8553	34.9803	736619913	1.534	0	0.54322	7.43317	34.1868	-77.75638	0
69438	8.496	19.7287	4.762254	1024.8554	34.9804	736619913	1.595	0	0.54017	7.43315	34.1868	-77.75638	0
69439	8.512	19.7286	4.762261	1024.8556	34.9805	736619913	1.608	0	0.54551	7.43316	34.1868	-77.75638	0
69440	8.521	19.7286	4.762231	1024.8555	34.9803	736619913	1.566	0	0.56001	7.43317	34.1868	-77.75638	0
69441	8.532	19.7287	4.762215	1024.8552	34.98	736619913	1.593	0	0.56916	7.43316	34.1868	-77.75638	0
69442	8.54	19.7288	4.762194	1024.8551	34.9797	736619914	1.627	0	0.56229	7.43316	34.18676	-77.7564	0
